OBJECTID,CBSAFP10,GEOID10,NAME10,NAMELSAD10,LSAD10,MEMI10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GISJOIN,F1900_mean,F1910_mean,F1920_mean,F1930_mean,F1940_mean,F1950_mean,F1960_mean,F1970_mean,F1980_mean,F1990_mean,F2000_mean,F2010_mean,F2020_mean,Shape_Leng,Shape_Area,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol
"250","49060","49060","Winfield, KS","Winfield, KS Micro Area",M2,"2",G3110,2915679697,17291321,"+37.2345068","-096.8372468",G49060,0.01426469648,0.01865711422,0.02403036312,0.02831616879,0.02968080343,0.03204759163,0.03550182307,0.03867886309,0.04697328301,0.05294355956,0.06061962942,0.06607816798,0.08089724728,2.20407675558,0.29741568594,"264","0",0.00224830512,0.00224830512
"251","21380","21380","Emporia, KS","Emporia, KS Micro Area",M2,"2",G3110,4197164638,32660392,"+38.3821338","-096.3593009",G21380,0.01070331877,0.01313924649,0.01612141254,0.01866068265,0.0200041337,0.02106708397,0.02266150939,0.02577654423,0.0320951931,0.03578599268,0.04022971537,0.04408291012,0.05636589111,3.09699536123,0.43640885497,"265","0",0.00224830512,0.00224830512
"252","20660","20660","Easton, MD","Easton, MD Micro Area",M2,"2",G3110,695511159,539409159,"+38.7494273","-076.1791304",G20660,0.01968293552,0.02573922337,0.03990024938,0.04782686142,0.06083006769,0.07356608479,0.09351620948,0.12388671179,0.17055575347,0.21731385821,0.25899536872,0.28811898824,0.31644104026,7.75286179353,0.07216905103,"266","0",0.00224830512,0.00224830512
"253","41540","41540","Salisbury, MD","Salisbury, MD Metro Area",M1,"1",G3110,1797883733,819533933,"+38.1972799","-075.7692531",G41540,0.02668620701,0.03742203742,0.05889369824,0.07525305886,0.09035138543,0.10456357997,0.11983231655,0.14662076957,0.184315463,0.21676152824,0.24699226339,0.27020210627,0.28887904298,8.84390603485,0.18847505744,"267","0",0.00224830512,0.00224830512
"254","30420","30420","Lexington, NE","Lexington, NE Micro Area",M2,"2",G3110,3810522001,28245127,"+40.7555979","-099.8186852",G30420,0.00768529373,0.01139768139,0.01533802267,0.01820372541,0.01950631757,0.02103686336,0.02326755243,0.02587273675,0.03004103165,0.03155529504,0.03376970171,0.03551191872,0.04081998176,3.25057089223,0.40941579544,"268","0",0.00224830512,0.00224830512
"255","36540","36540","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA Metro Area",M1,"1",G3110,11265534804,149049249,"+41.2904587","-095.9999701",G36540,0.02365095955,0.03045293612,0.03782949639,0.04243163822,0.04494338982,0.04775611384,0.05422428464,0.06437526335,0.08029944019,0.08919727921,0.10497917818,0.12095260505,0.19154431682,6.12442111224,1.22726696459,"269","0",0.00224830512,0.00224830512
"256","24420","24420","Grants Pass, OR","Grants Pass, OR Micro Area",M2,"2",G3110,4246719858,5644013,"+42.3853819","-123.5972453",G24420,0.0015430738,0.00273344502,0.00482026864,0.01091908415,0.01756164947,0.02718749082,0.03375657643,0.04720336243,0.07643358904,0.08895453076,0.10144608059,0.10916144961,0.1134967522,3.34477213214,0.46529621549,"270","0",0.00224830512,0.00224830512
"257","24260","24260","Grand Island, NE","Grand Island, NE Micro Area",M2,"2",G3110,4145293389,56274369,"+41.0839359","-098.3742190",G24260,0.00895220534,0.01769621985,0.02412039378,0.02861136722,0.03084198317,0.03375665467,0.03792047111,0.04376468489,0.05316301341,0.05640484192,0.06253160039,0.0681973649,0.07741724415,3.6809263327,0.44998842938,"271","0",0.00224830512,0.00224830512
"258","25580","25580","Hastings, NE","Hastings, NE Micro Area",M2,"2",G3110,2941091684,5716404,"+40.5257224","-098.2748601",G25580,0.01183356661,0.01592653858,0.02192815032,0.02504559528,0.02653009289,0.02822666158,0.03053823642,0.03520380031,0.04092971964,0.04307163761,0.04644356788,0.04941256309,0.06007973873,2.49596349078,0.31313883285,"272","0",0.00224830512,0.00224830512
"259","30700","30700","Lincoln, NE","Lincoln, NE Metro Area",M1,"1",G3110,3649230981,34424665,"+40.8175158","-096.8687359",G30700,0.02414254955,0.03163623417,0.04191038096,0.0481494668,0.05089602089,0.05421901226,0.06261126087,0.0761066748,0.10126646661,0.11430412153,0.138412763,0.16243663428,0.18861366835,2.85288483504,0.39302708752,"273","0",0.00224830512,0.00224830512
"260","42420","42420","Scottsbluff, NE","Scottsbluff, NE Micro Area",M2,"2",G3110,3847466204,15834736,"+41.6992755","-103.7086022",G42420,0.00127790359,0.0059527661,0.01379812358,0.01902296991,0.02216111291,0.02476544808,0.02727272727,0.03057263022,0.03660627629,0.03838563572,0.04087673892,0.04315755419,0.04606923326,2.59588196352,0.41745688368,"274","0",0.00224830512,0.00224830512
"261","28900","28900","Klamath Falls, OR","Klamath Falls, OR Micro Area",M2,"2",G3110,15387252316,503746014,"+42.6837613","-121.6461682",G28900,0.00024385831,0.00045625103,0.0010855628,0.00236778553,0.00330388679,0.00398826334,0.00494796378,0.00677296791,0.01134334463,0.01294808965,0.01592945415,0.01776625788,0.02349299497,6.35670790024,1.74414844464,"275","0",0.00224830512,0.00224830512
"262","13460","13460","Bend, OR","Bend, OR Metro Area",M1,"1",G3110,7817065156,94747043,"+43.9151181","-121.2255751",G13460,9.479047e-05,0.00048185157,0.00184051503,0.00329396896,0.00466053162,0.00621667522,0.00804139184,0.01421857103,0.03294758877,0.04106797267,0.05302737075,0.05949682057,0.06547651961,5.96254377503,0.88617726664,"276","0",0.00224830512,0.00224830512
"263","23660","23660","Galesburg, IL","Galesburg, IL Micro Area",M2,"2",G3110,3260277296,10523631,"+40.8931760","-090.3870036",G23660,7.644091e-05,0.00011466137,0.00017199205,0.00017199205,0.00017199205,0.00019110228,0.00019110228,0.00019110228,0.00021021251,0.00021021251,0.00021021251,0.00021021251,0.11210059624,2.64566397752,0.34910131135,"277","0",0.00224830512,0.00224830512
"264","45380","45380","Taylorville, IL","Taylorville, IL Micro Area",M2,"2",G3110,1837278793,16221497,"+39.5455242","-089.2795925",G45380,0.02148397976,0.02873524452,0.03699831366,0.04667790894,0.04981450253,0.05389544688,0.05854974705,0.06462057336,0.07537942664,0.08016863406,0.08863406408,0.09497470489,0.12252951096,1.96737211455,0.19402740143,"278","0",0.00224830512,0.00224830512
"265","39220","39220","Price, UT","Price, UT Micro Area",M2,"2",G3110,3829279233,15773974,"+39.6700496","-110.5903568",G39220,0.00027631943,0.00118654812,0.00287697284,0.00445361897,0.00544511809,0.00729808364,0.00799700925,0.00843586951,0.01183297303,0.01316580791,0.01472619996,0.01562017457,0.01605903483,3.60167234277,0.40325242688,"280","0",0.00224830512,0.00224830512
"266","41940","41940","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA Metro Area",M1,"1",G3110,6938085772,40730035,"+36.9084718","-121.3713721",G41940,0.00609351162,0.01101139729,0.01655748003,0.02269586287,0.02846630171,0.04092255228,0.06421071525,0.08374764426,0.10334739298,0.11351521134,0.12276765683,0.12737144396,0.15844925065,6.18108456293,0.70443280771,"283","0",0.00224830512,0.00224830512
"267","42220","42220","Santa Rosa-Petaluma, CA","Santa Rosa-Petaluma, CA Metro Area",M1,"1",G3110,4081430136,497530353,"+38.5325740","-122.9451943",G42220,0.01271070615,0.02507213364,0.03996962794,0.05460895976,0.06625664389,0.0855277145,0.10719817768,0.13059984814,0.16455580866,0.18976461655,0.20526955201,0.21597570235,0.25034168565,3.69807704943,0.42522193182,"284","0",0.00224830512,0.00224830512
"268","12260","12260","Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC Metro Area",M1,"1",G3110,8469997336,141354081,"+33.4372201","-081.9561567",G12260,0.00595246737,0.00828989968,0.01227514917,0.016623354,0.02358483718,0.03527925783,0.05349961527,0.08001713149,0.11718375702,0.15633211864,0.1972952569,0.22170763223,0.25044643505,5.63704985719,0.83529153943,"285","0",0.00224830512,0.00224830512
"269","12020","12020","Athens-Clarke County, GA","Athens-Clarke County, GA Metro Area",M1,"1",G3110,2654252197,26471841,"+33.9439840","-083.2138965",G12020,0.0110282117,0.01324318023,0.01923525297,0.02354861273,0.03051993472,0.04035905806,0.05224994171,0.07276754488,0.10412683609,0.13842387503,0.18006528328,0.20941944509,0.22604336675,2.83167969324,0.26142851229,"286","0",0.00224830512,0.00224830512
"270","33300","33300","Milledgeville, GA","Milledgeville, GA Micro Area",M2,"2",G3110,1889873339,42494364,"+33.1985269","-083.0911491",G33300,0.00824975736,0.00931737302,0.01184082821,0.01510837917,0.02067292138,0.02956971854,0.04260757037,0.06150113232,0.0862504044,0.11957295374,0.14603688127,0.16450986736,0.18796505985,2.44605383391,0.18676005063,"287","0",0.00224830512,0.00224830512
"271","21640","21640","Eufaula, AL-GA","Eufaula, AL-GA Micro Area",M2,"2",G3110,2683522053,75023010,"+31.8673285","-085.3353261",G21640,0.00419206454,0.00521175591,0.00688858172,0.00951711949,0.01359588498,0.01871700165,0.02435929392,0.03149713353,0.04418662618,0.05202691985,0.06217851397,0.06535088713,0.06831932202,2.8121308154,0.26288065456,"288","0",0.00224830512,0.00224830512
"272","22340","22340","Fitzgerald, GA","Fitzgerald, GA Micro Area",M2,"2",G3110,1565553131,31614656,"+31.6679834","-083.2545543",G22340,0.00293542074,0.00567514677,0.00915851272,0.01283757339,0.01917808219,0.02908023483,0.04133072407,0.0553816047,0.07757338552,0.09808219178,0.11894324853,0.12974559687,0.14019569472,1.75264645747,0.15188986197,"289","0",0.00224830512,0.00224830512
"273","22980","22980","Fort Valley, GA","Fort Valley, GA Micro Area",M2,"2",G3110,389190656,2676298,"+32.5713241","-083.8319779",G22980,0.00940388907,0.01147593242,0.02295186484,0.04207841887,0.05562639464,0.07108702582,0.0887790883,0.11778769525,0.17102327064,0.21740516417,0.28163850813,0.32961428116,0.33614918712,1.14663997169,0.03763502335,"290","0",0.00224830512,0.00224830512
"274","48060","48060","Watertown-Fort Drum, NY","Watertown-Fort Drum, NY Micro Area",M2,"2",G3110,3285632368,1524548726,"+43.9953714","-076.0535218",G48060,0.07127587759,0.07416366637,0.07782028203,0.08166441644,0.08577107711,0.09120912091,0.0995349535,0.11116111611,0.12950045005,0.15453420342,0.17688643864,0.19616336634,0.21125862586,7.79053913675,0.37394022161,"291","0",0.00224830512,0.00224830512
"275","27060","27060","Ithaca, NY","Ithaca, NY Metro Area",M1,"1",G3110,1229334487,43794640,"+42.4532811","-076.4737116",G27060,0.11260553701,0.11677793049,0.12193206362,0.12988415472,0.14284311801,0.15599842922,0.17916748478,0.20832515217,0.25103082662,0.29084036913,0.32559395248,0.35180640094,0.38332024347,1.8497552129,0.13931050582,"292","0",0.00224830512,0.00224830512
"276","39100","39100","Poughkeepsie-Newburgh-Middletown, NY","Poughkeepsie-Newburgh-Middletown, NY Metro Area",M1,"1",G3110,4162928487,146790941,"+41.5815183","-074.0301449",G39100,0.08967407064,0.09622745462,0.11306037233,0.1316766224,0.15456997042,0.18514759613,0.2315287363,0.27502464768,0.31660673897,0.36632256568,0.40036536566,0.43268282781,0.46401438265,4.2051066257,0.46507870799,"293","0",0.00224830512,0.00224830512
"277","26460","26460","Hudson, NY","Hudson, NY Micro Area",M2,"2",G3110,1643879273,35121043,"+42.2477286","-073.6268046",G26460,0.08273167101,0.08678823967,0.09586899888,0.10535913658,0.11808708597,0.1312988463,0.15634536658,0.18663937477,0.22076665426,0.25664309639,0.27938221064,0.30301451433,0.31886862672,1.90793533166,0.18353482572,"294","0",0.00224830512,0.00224830512
"278","36300","36300","Ogdensburg-Massena, NY","Ogdensburg-Massena, NY Micro Area",M2,"2",G3110,6942144728,365348866,"+44.4881125","-075.0743110",G36300,8.73568e-06,1.747137e-05,1.747137e-05,1.747137e-05,1.747137e-05,1.747137e-05,1.747137e-05,2.620705e-05,2.620705e-05,2.620705e-05,7.862116e-05,7.862116e-05,0.03541446455,5.81639564013,0.8083189941,"295","0",0.00224830512,0.00224830512
"279","27460","27460","Jamestown-Dunkirk-Fredonia, NY","Jamestown-Dunkirk-Fredonia, NY Micro Area",M2,"2",G3110,2745973829,1139483300,"+42.3042159","-079.4075949",G27460,0.08070581429,0.08691395385,0.10106584188,0.12325048397,0.13751362898,0.15616029906,0.17769965065,0.19939476202,0.22538439287,0.24739102379,0.27164504573,0.28868961527,0.31174206181,2.36626640733,0.30586732682,"296","0",0.00224830512,0.00224830512
"280","36580","36580","Oneonta, NY","Oneonta, NY Micro Area",M2,"2",G3110,2594391877,36393713,"+42.6297762","-075.0288410",G36580,0.06364673448,0.0652866242,0.06828120544,0.07156098488,0.07431790094,0.07930886966,0.08631999239,0.10008080616,0.12189846944,0.14549862154,0.16624679152,0.18200399278,0.25648825934,2.75493521297,0.28858671228,"297","0",0.00224830512,0.00224830512
"281","25060","25060","Gulfport-Biloxi, MS","Gulfport-Biloxi, MS Metro Area",M1,"1",G3110,3867440119,1252312061,"+30.4876802","-089.1978073",G25060,0.00369797727,0.00559478458,0.00787414126,0.01225751949,0.01946219934,0.03071552672,0.04536397979,0.06822130481,0.09466503021,0.1215550632,0.15333854025,0.1812168258,0.19862282226,5.09454619173,0.36872351938,"298","0",0.00224830512,0.00224830512
"282","32940","32940","Meridian, MS","Meridian, MS Micro Area",M2,"2",G3110,5597923802,37147633,"+32.4106744","-088.6619259",G32940,0.00390408376,0.00476919323,0.0071205164,0.01188970963,0.01856658016,0.0277944145,0.03789844946,0.05222821144,0.07302411215,0.0891839134,0.10429005568,0.11418335884,0.12931168341,3.15282034306,0.53878091027,"299","0",0.00224830512,0.00224830512
"283","17380","17380","Cleveland, MS","Cleveland, MS Micro Area",M2,"2",G3110,2270314566,75742120,"+33.7992780","-090.8844762",G17380,0,0,2.664109e-05,5.328218e-05,0.00010656436,0.00015984655,0.00015984655,0.00018648764,0.00018648764,0.00021312873,0.000293052,0.00039961637,0.05778452685,3.12732397776,0.2286708578,"300","0",0.00224830512,0.00224830512
"284","35020","35020","Natchez, MS-LA","Natchez, MS-LA Micro Area",M2,"2",G3110,3002642259,195601959,"+31.4610920","-091.5283672",G35020,1.954576e-05,1.954576e-05,1.954576e-05,1.954576e-05,1.954576e-05,1.954576e-05,1.954576e-05,3.909151e-05,3.909151e-05,7.818303e-05,0.00011727454,0.00011727454,0.07845666706,3.73548488809,0.30324398025,"301","0",0.00224830512,0.00224830512
"285","48500","48500","West Point, MS","West Point, MS Micro Area",M2,"2",G3110,1062093753,15355523,"+33.6617336","-088.7833258",G48500,0.00313152401,0.00458130364,0.00661099513,0.00997448388,0.01536766412,0.02661795407,0.03833217351,0.05596149385,0.07788216191,0.09330781721,0.10751565762,0.11337276734,0.13407562051,1.8454571714,0.10509307336,"302","0",0.00224830512,0.00224830512
"286","18420","18420","Corinth, MS","Corinth, MS Micro Area",M2,"2",G3110,1036092671,3425827,"+34.8866484","-088.5810139",G18420,0.00426887927,0.00565175565,0.00877825878,0.01370851371,0.02867965368,0.04948292448,0.07419432419,0.11123136123,0.15464165464,0.18031505532,0.20761183261,0.22216209716,0.23857623858,1.39592402893,0.10239325394,"303","0",0.00224830512,0.00224830512
"287","29180","29180","Lafayette, LA","Lafayette, LA Metro Area",M1,"1",G3110,2606478885,205467531,"+30.1524915","-091.7279070",G29180,0,0,0,0,0,0,0,0,8.894028e-05,0.00013341041,0.0002890559,0.00040023124,0.22686441055,4.04224798904,0.26335187353,"304","0",0.00224830512,0.00224830512
"288","26380","26380","Houma-Bayou Cane-Thibodaux, LA","Houma-Bayou Cane-Thibodaux, LA Metro Area",M1,"1",G3110,5957048080,3253932353,"+29.3332656","-090.8441905",G26380,0,0,0,0,0,0,0,0,0,0,0,0,0.06311646172,25.5240419425,0.63010982973,"305","0",0.00224830512,0.00224830512
"289","38380","38380","Plainview, TX","Plainview, TX Micro Area",M2,"2",G3110,2602115719,246684,"+34.0684364","-101.8228878",G38380,7.204784e-05,0.00048031893,0.00086457408,0.0014409568,0.0017531641,0.00300199332,0.00722879992,0.0109272557,0.01342491414,0.01525012608,0.01810802373,0.01986118783,0.034174692,2.01826814336,0.25413459894,"306","0",0.00224830512,0.00224830512
"290","14420","14420","Borger, TX","Borger, TX Micro Area",M2,"2",G3110,2298404081,19511584,"+35.8370470","-101.3627461",G14420,0,0,5.392144e-05,0.00024264646,0.00062009652,0.00258822895,0.00452940066,0.00614704376,0.00905880133,0.01145830525,0.01393869133,0.01488231646,0.01965436359,1.93585297666,0.23138081395,"307","0",0.00224830512,0.00224830512
"291","29500","29500","Lamesa, TX","Lamesa, TX Micro Area",M2,"2",G3110,2331781493,4720787,"+32.7419338","-101.9473224",G29500,2.674941e-05,0.00026749412,0.00061523646,0.00141771881,0.00296918468,0.00609886582,0.00783757757,0.00885405521,0.00997753049,0.01035202226,0.01086026107,0.01094050931,0.01404344104,1.90355797538,0.22488908217,"308","0",0.00224830512,0.00224830512
"292","40780","40780","Russellville, AR","Russellville, AR Micro Area",M2,"2",G3110,4513137726,96087269,"+35.1990357","-093.2467045",G40780,0.00134191799,0.0018434429,0.00345645544,0.00573364961,0.00970518468,0.0137987123,0.01762114537,0.02678414097,0.0416943409,0.05188749576,0.06752965097,0.08016265673,0.11311419858,3.81274166776,0.45639566229,"309","0",0.00224830512,0.00224830512
"293","26300","26300","Hot Springs, AR","Hot Springs, AR Metro Area",M1,"1",G3110,1755444878,147213948,"+34.5788613","-093.1469148",G26300,0.00512769944,0.00686980245,0.0121947211,0.02057653749,0.03661703317,0.05771948854,0.07681688196,0.10321138612,0.14314827597,0.1723695888,0.20402327187,0.22561877527,0.23587417415,2.00827737567,0.18712808579,"310","0",0.00224830512,0.00224830512
"294","20980","20980","El Dorado, AR","El Dorado, AR Micro Area",M2,"2",G3110,2691552718,41401571,"+33.1682186","-092.5981447",G20980,0.00016018673,0.00034325728,0.00093823657,0.00203665988,0.00340968901,0.00583537381,0.0088560379,0.01295224147,0.02931417195,0.05274720245,0.07080253553,0.08453282684,0.09858349161,2.88695500974,0.26411029119,"311","0",0.00224830512,0.00224830512
"295","42620","42620","Searcy, AR","Searcy, AR Micro Area",M2,"2",G3110,2680832626,18311035,"+35.2547221","-091.7531583",G42620,0.00164500359,0.00222423021,0.00403141725,0.00708973379,0.0142953129,0.02606519775,0.04110192072,0.06586965084,0.10120247446,0.1307430319,0.17478742383,0.19950881583,0.21839160353,3.16713854325,0.26756843375,"312","0",0.00224830512,0.00224830512
"296","26260","26260","Hope, AR","Hope, AR Micro Area",M2,"2",G3110,3484457405,42630194,"+33.7007079","-093.4997607",G26260,0.00109722861,0.00226524617,0.00362793332,0.00658337168,0.01281279864,0.02378508477,0.03206739107,0.04211942095,0.05482603617,0.06291367288,0.07043499805,0.07450536226,0.08192050402,3.21916310997,0.34319085489,"313","0",0.00224830512,0.00224830512
"297","44660","44660","Stillwater, OK","Stillwater, OK Micro Area",M2,"2",G3110,1773371786,31779003,"+36.0792254","-096.9752553",G44660,0.00381031556,0.01094599744,0.02445529807,0.03484706779,0.04333367973,0.05168173473,0.06061865669,0.07534033046,0.10111191936,0.11801586477,0.13845301188,0.16176521528,0.18843742423,2.09941715653,0.18094674084,"314","0",0.00224830512,0.00224830512
"298","25100","25100","Guymon, OK","Guymon, OK Micro Area",M2,"2",G3110,5286842403,19215744,"+36.7419638","-101.4884339",G25100,3.533819e-05,0.0002591467,0.00061252857,0.00101302801,0.00170801234,0.00203783542,0.00227342333,0.00270926096,0.00315687799,0.00328645134,0.00353381864,0.00366339199,0.00382830353,3.16373951466,0.53499054078,"315","0",0.00224830512,0.00224830512
"299","37220","37220","Pahrump, NV","Pahrump, NV Micro Area",M2,"2",G3110,47090965923,43209307,"+37.9663789","-116.4590468",G37220,3.314929e-05,3.71272e-05,5.038692e-05,5.56908e-05,8.486218e-05,0.00010209981,0.00013392313,0.00025458654,0.0009878488,0.00182453684,0.00319559141,0.00380421235,0.00445791632,11.1519038906,4.83970171538,"316","0",0.00224830512,0.00224830512
